srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,weekday,week_of_year,hour_time,minute_time,time_epoch,early_night,nans_count,score,event_id
1690,2021-06-19 08:11:23,15,55,,,129,88681,5,4.5,1,1.39,0.0054,5.45,134.58,1,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,0,17,8,11,1366618283.0,False,22,-1.3021312144570787,294
1690,2021-06-19 08:11:23,15,55,,,129,91304,4,4.5,0,1.61,0.0108,4.86,120.81,1,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,0,17,8,11,1366618283.0,False,22,-1.146873213417486,295
1690,2021-06-19 08:11:23,15,55,,,129,94835,4,4.5,1,2.08,0.0567,5.25,166.69,0,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,1.0,0.0,24.0,0.0,0.0,,0.0,0.0,,,,,1,0,17,8,11,1366618283.0,False,21,-1.0959993048375842,296
1690,2021-06-19 08:11:23,15,55,,,129,104973,3,3.5,1,1.61,0.0068,4.88,84.11,0,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,0,17,8,11,1366618283.0,False,22,-1.2574697529767054,297
1690,2021-06-19 08:11:23,15,55,,,129,106445,3,3.0,0,0.69,0.0005,4.48,103.99,0,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,0,0,17,8,11,1366618283.0,False,23,-1.5953500373649379,298
1690,2021-06-19 08:11:23,15,55,,,129,116156,5,4.5,0,4.33,0.0466,5.52,175.87,0,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,0,17,8,11,1366618283.0,False,22,-0.5228356542234833,299
1690,2021-06-19 08:11:23,15,55,,,129,116625,5,4.0,1,4.26,0.0133,5.03,125.4,0,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,0,17,8,11,1366618283.0,False,22,-0.9099387307984584,300
1690,2021-06-19 08:11:23,15,55,,,129,120366,4,4.0,0,4.09,0.0103,4.75,152.93,0,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,0,17,8,11,1366618283.0,False,22,-1.275787908751667,301
1690,2021-06-19 08:11:23,15,55,,,129,121784,2,5.0,0,2.08,,4.52,97.87,0,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,0,0,17,8,11,1366618283.0,False,24,-2.6117425238123237,302
1690,2021-06-19 08:11:23,15,55,,,129,122391,4,0.0,0,2.83,,4.75,142.22,0,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,0,0,17,8,11,1366618283.0,False,24,-2.049645040385691,303
1690,2021-06-19 08:11:23,15,55,,,129,126280,5,4.5,1,3.74,0.0111,5.31,233.98,1,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,1.0,,,,,0,0,17,8,11,1366618283.0,False,23,-1.2227171407360884,304
1690,2021-06-19 08:11:23,15,55,,,129,131216,4,3.5,1,2.94,0.0054,4.97,116.23,1,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,2.0,,,,0,0,17,8,11,1366618283.0,False,21,-1.1574464753487534,305
1690,2021-06-19 08:11:23,15,55,,,129,139016,5,4.5,1,4.45,0.0624,5.36,206.45,0,11512,1,59,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,23.0,0.0,0.0,,,,,0,0,17,8,11,1366618283.0,False,21,-2.7883579812166164,306
1696,2021-02-14 19:36:41,14,100,,,98,2859,5,4.0,0,5.15,0.0957,4.99,108.8,1,7760,4,22,2,0,1,0,,7505.79,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,19,0.3240642515205161,307
1696,2021-02-14 19:36:41,14,100,,,98,5902,4,4.0,0,2.71,0.0321,4.69,44.74,1,7760,4,22,2,0,1,0,,7505.83,0,,,,1.0,0.0,100.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,20,0.3449203900193428,308
1696,2021-02-14 19:36:41,14,100,,,98,7056,5,4.5,0,4.26,0.0171,5.19,108.8,0,7760,4,22,2,0,1,0,,7506.16,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,21,-0.7527493882409351,309
1696,2021-02-14 19:36:41,14,100,,,98,8206,5,4.5,1,5.1,0.054,5.13,127.1,1,7760,4,22,2,0,1,0,,7505.87,0,,,,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,18,-0.3772845287199553,310
1696,2021-02-14 19:36:41,14,100,,,98,22935,5,4.5,1,4.23,0.0381,5.61,151.5,1,7760,4,22,2,0,1,0,,7507.15,0,,,,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,6.0,,,,,,,,,,0,0,51,19,36,1355773001.0,False,16,0.1478379526262582,311
1696,2021-02-14 19:36:41,14,100,,,98,29740,5,4.5,0,3.22,0.0063,5.26,94.56,1,7760,4,22,2,0,1,0,,7508.77,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,19,-0.8770474806370352,312
1696,2021-02-14 19:36:41,14,100,,,98,32308,5,4.5,1,4.51,0.0507,4.84,105.74,0,7760,4,22,2,0,1,0,,7507.4,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,21,-0.23250820031030067,313
1696,2021-02-14 19:36:41,14,100,,,98,33428,5,4.5,0,4.19,0.0769,6.06,187.09,1,7760,4,22,2,0,1,0,,7507.83,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,19,-0.537840488064257,314
1696,2021-02-14 19:36:41,14,100,,,98,34791,5,4.0,0,4.43,,5.32,136.25,1,7760,4,22,2,0,1,0,,7506.9,0,,,,1.0,0.0,2.0,1.0,0.0,20.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,18,-1.9704567797280927,315
1696,2021-02-14 19:36:41,14,100,,,98,36314,4,0.0,0,3.61,,5.54,57.96,1,7760,4,22,2,0,1,0,,7505.5,0,,,,,,,,,,-1.0,0.0,7.0,-1.0,0.0,7.0,,,,,,,,,,0,0,51,19,36,1355773001.0,False,22,-2.5992982378686253,316
1696,2021-02-14 19:36:41,14,100,,,98,45820,4,4.5,1,5.12,0.0897,4.67,80.33,1,7760,4,22,2,0,1,0,,7505.44,0,,,,0.0,0.0,,1.0,0.0,42.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,18,-0.777032398566714,317
1696,2021-02-14 19:36:41,14,100,,,98,47233,5,4.5,0,5.09,0.0767,4.9,68.12,1,7760,4,22,2,0,1,0,,7505.36,0,,,,0.0,0.0,,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,18,-0.5105773545892892,318
1696,2021-02-14 19:36:41,14,100,,,98,47442,4,4.5,0,1.95,0.009,4.9,70.16,1,7760,4,22,2,0,1,0,,7508.63,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,19,-0.7531925208763285,319
1696,2021-02-14 19:36:41,14,100,,,98,56990,5,4.5,1,1.39,0.0071,5.34,125.06,1,7760,4,22,2,0,1,0,,7509.57,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,21,-1.1065102126960562,320
1696,2021-02-14 19:36:41,14,100,,,98,67291,5,4.0,1,4.33,0.0362,5.65,154.55,0,7760,4,22,2,0,1,0,,7506.96,0,,,,-1.0,0.0,6.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,20,-0.728065131306824,321
1696,2021-02-14 19:36:41,14,100,,,98,69535,5,4.5,0,4.17,0.0776,5.37,152.52,1,7760,4,22,2,0,1,0,,7507.84,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,19,-0.29537493951744714,322
1696,2021-02-14 19:36:41,14,100,,,98,74428,5,4.0,1,5.15,0.0581,4.92,69.14,1,7760,4,22,2,0,1,0,,7506.01,0,,,,0.0,0.0,,1.0,0.0,11.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,1,0,51,19,36,1355773001.0,False,18,-0.7486753222033022,323
1696,2021-02-14 19:36:41,14,100,,,98,75260,5,5.0,1,3.97,0.0695,5.69,190.14,0,7760,4,22,2,0,1,0,,7508.01,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,-1.0,0.0,9.0,,,,,,,,,,1,0,51,19,36,1355773001.0,False,18,-1.0274194737180609,324
1696,2021-02-14 19:36:41,14,100,,,98,77286,5,4.0,1,5.01,0.0692,5.17,91.51,1,7760,4,22,2,0,1,0,,7506.04,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,19,0.5317272125249566,325
1696,2021-02-14 19:36:41,14,100,,,98,79020,4,4.0,1,4.28,0.0371,4.92,62.02,0,7760,4,22,2,0,1,0,,7507.3,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,19,-0.6034188352273472,326
1696,2021-02-14 19:36:41,14,100,,,98,88613,5,5.0,0,4.23,0.0383,5.77,200.31,1,7760,4,22,2,0,1,0,,7507.03,0,,,,1.0,0.0,11.0,1.0,0.0,11.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,17,-0.6668164507965594,327
1696,2021-02-14 19:36:41,14,100,,,98,89564,4,4.5,0,5.2,0.1022,5.11,109.81,1,7760,4,22,2,0,1,0,,7505.69,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,21,0.758401892210419,328
1696,2021-02-14 19:36:41,14,100,,,98,89643,4,4.5,1,4.28,0.0128,5.05,82.36,1,7760,4,22,2,0,1,0,,7507.9,0,,,,0.0,0.0,,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,18,-0.6393133323528215,329
1696,2021-02-14 19:36:41,14,100,,,98,94383,5,4.5,1,4.53,,5.42,102.69,0,7760,4,22,2,0,1,0,,7507.65,0,,,,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,,,,,,,,,,0,0,51,19,36,1355773001.0,False,16,-1.3305380027373155,330
1696,2021-02-14 19:36:41,14,100,,,98,97016,4,0.0,0,5.11,,4.81,80.33,1,7760,4,22,2,0,1,0,,7505.84,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,28,-1.1331686632524174,331
1696,2021-02-14 19:36:41,14,100,,,98,105152,5,4.5,0,4.29,0.0349,4.84,107.78,0,7760,4,22,2,0,1,0,,7507.93,0,,,,-1.0,0.0,2.0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,20,-1.574517259727008,332
1696,2021-02-14 19:36:41,14,100,,,98,127369,4,3.5,0,4.38,0.0579,4.44,61.01,1,7760,4,22,2,0,1,0,,7506.94,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,21,-0.09342204383532525,333
1696,2021-02-14 19:36:41,14,100,,,98,128927,5,4.0,0,4.2,,5.07,110.83,1,7760,4,22,2,0,1,0,,7507.16,0,,,,1.0,0.0,32.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,19,-1.0226044069541325,334
1696,2021-02-14 19:36:41,14,100,,,98,131951,5,4.5,1,4.42,0.065,5.25,169.8,1,7760,4,22,2,0,1,0,,7507.03,0,,,,1.0,0.0,17.0,-1.0,0.0,6.0,1.0,0.0,15.0,1.0,0.0,17.0,,,,,,,,,,0,0,51,19,36,1355773001.0,False,15,-0.5862280905846404,335
1696,2021-02-14 19:36:41,14,100,,,98,135426,5,5.0,0,4.97,0.0419,5.55,165.73,1,7760,4,22,2,0,1,0,,7506.1,0,,,,1.0,0.0,66.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,18,0.28407157373909486,336
1696,2021-02-14 19:36:41,14,100,,,98,137928,4,3.5,0,2.64,0.0093,4.36,43.72,1,7760,4,22,2,0,1,0,,7506.47,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,0,51,19,36,1355773001.0,False,23,-1.4430249209307338,337
1698,2021-05-24 04:55:29,5,219,,,219,12247,3,4.5,0,0.69,0.0148,5.0,135.0,1,9340,1,0,2,0,1,0,,43.08,1,,,,0.0,0.0,,,,,,,,1.0,0.0,7.0,,,,,,,,,,0,1,13,4,55,1364273729.0,False,22,-0.8150485881971079,338
1698,2021-05-24 04:55:29,5,219,,,219,19079,2,4.0,1,2.71,0.2028,4.34,59.0,0,9340,1,0,2,0,1,0,,23.19,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,27,-0.9436143489720666,339
1698,2021-05-24 04:55:29,5,219,,,219,22707,3,4.0,1,1.39,0.0474,4.65,73.0,0,9340,1,0,2,0,1,0,,30.71,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-0.9399575255424718,340
1698,2021-05-24 04:55:29,5,219,,,219,25574,2,4.0,1,1.61,0.0057,4.39,58.0,0,9340,1,0,2,0,1,0,,0.32,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-2.185882021060624,341
1698,2021-05-24 04:55:29,5,219,,,219,26352,3,4.5,1,1.39,0.0367,4.4,55.0,0,9340,1,0,2,0,1,0,,30.55,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-0.7661163409255372,342
1698,2021-05-24 04:55:29,5,219,,,219,35638,2,3.5,1,1.39,0.0511,4.28,63.0,0,9340,1,0,2,0,1,0,,30.6,1,,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,24,-1.6946251124370109,343
1698,2021-05-24 04:55:29,5,219,,,219,38308,2,4.5,1,1.61,0.0056,4.53,95.0,0,9340,1,0,2,0,1,0,,0.27,1,,,,-1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,24,-1.5785059417660132,344
1698,2021-05-24 04:55:29,5,219,,,219,46495,2,4.0,1,2.71,0.2049,4.41,55.0,0,9340,1,0,2,0,1,0,,23.21,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-0.35682462077947674,345
1698,2021-05-24 04:55:29,5,219,,,219,47622,2,3.5,1,1.61,0.0137,4.66,60.0,0,9340,1,0,2,0,1,0,,0.01,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-1.1850814681010622,346
1698,2021-05-24 04:55:29,5,219,,,219,51605,0,4.5,0,0.0,0.0002,4.46,89.0,0,9340,1,0,2,0,1,0,,50.22,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,27,-2.8776957150616926,347
1698,2021-05-24 04:55:29,5,219,,,219,52032,3,4.5,1,2.71,0.084,5.05,139.0,0,9340,1,0,2,0,1,0,,23.89,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-1.1693205913963276,348
1698,2021-05-24 04:55:29,5,219,,,219,56259,2,4.0,1,1.61,0.0136,4.77,70.0,0,9340,1,0,2,0,1,0,,0.01,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-1.3361824459916019,349
1698,2021-05-24 04:55:29,5,219,,,219,56600,3,4.0,1,2.71,0.2048,4.85,99.0,0,9340,1,0,2,0,1,0,,23.21,1,,,,1.0,0.0,10.0,,,,,,,0.0,0.0,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,22,-0.04434729181576089,350
1698,2021-05-24 04:55:29,5,219,,,219,58951,2,4.0,1,2.64,0.1735,4.48,70.0,0,9340,1,0,2,0,1,0,,23.29,1,,,,0.0,0.0,,,,,,,,1.0,0.0,14.0,,,,,,,,,,0,1,13,4,55,1364273729.0,False,22,-0.7885654429865083,351
1698,2021-05-24 04:55:29,5,219,,,219,59393,2,3.0,0,0.69,0.0016,4.46,52.0,0,9340,1,0,2,0,1,0,,1.76,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,27,-1.6166671765629657,352
1698,2021-05-24 04:55:29,5,219,,,219,65745,3,4.5,1,1.79,0.073,5.12,119.0,0,9340,1,0,2,0,1,0,,24.43,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,23,-0.8365496478081729,353
1698,2021-05-24 04:55:29,5,219,,,219,66734,3,4.0,1,2.77,0.1677,4.9,99.0,0,9340,1,0,2,0,1,0,,23.07,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,23,-0.740123330465705,354
1698,2021-05-24 04:55:29,5,219,,,219,67988,3,4.5,1,2.71,0.0832,5.21,149.0,0,9340,1,0,2,0,1,0,,23.88,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,23,-1.4139317990313336,355
1698,2021-05-24 04:55:29,5,219,,,219,74467,2,3.5,1,2.71,0.0908,4.41,70.0,0,9340,1,0,2,0,1,0,,22.94,1,,,,0.0,0.0,,,,,,,,1.0,0.0,14.0,,,,,,,,,,0,1,13,4,55,1364273729.0,False,22,-1.256613722701087,356
1698,2021-05-24 04:55:29,5,219,,,219,78124,2,3.5,1,1.61,0.0086,4.53,76.0,1,9340,1,0,2,0,1,0,,0.17,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-1.1274787300897788,357
1698,2021-05-24 04:55:29,5,219,,,219,83840,3,4.5,1,2.71,0.1294,4.94,105.0,0,9340,1,0,2,0,1,0,,23.33,1,,,,,,,,,,,,,-1.0,0.0,4.0,,,,,,,,,,0,1,13,4,55,1364273729.0,False,24,-1.2743213542173448,358
1698,2021-05-24 04:55:29,5,219,,,219,86873,3,4.0,1,2.71,0.098,4.78,89.0,0,9340,1,0,2,0,1,0,,22.96,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-0.3342625839019656,359
1698,2021-05-24 04:55:29,5,219,,,219,92498,3,4.5,0,1.61,0.1182,4.62,66.0,1,9340,1,0,2,0,1,0,,21.71,1,,,,,,,,,,,,,1.0,0.0,4.0,,,,,,,,,,0,1,13,4,55,1364273729.0,False,24,-1.3178404885028454,360
1698,2021-05-24 04:55:29,5,219,,,219,109177,2,4.0,1,2.89,0.1573,4.65,70.0,0,9340,1,0,2,0,1,0,,23.04,1,,,,0.0,0.0,,,,,,,,1.0,0.0,2.0,,,,,,,,,,0,1,13,4,55,1364273729.0,False,22,-1.4075107189135394,361
1698,2021-05-24 04:55:29,5,219,,,219,110044,2,4.0,0,2.08,0.0416,4.66,59.0,0,9340,1,0,2,0,1,0,,23.04,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,27,-1.153332395679008,362
1698,2021-05-24 04:55:29,5,219,,,219,113302,3,4.5,1,2.08,0.0772,4.83,109.0,0,9340,1,0,2,0,1,0,,24.25,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,23,-0.8063609305111039,363
1698,2021-05-24 04:55:29,5,219,,,219,115762,2,3.5,1,2.89,0.1628,4.68,79.0,0,9340,1,0,2,0,1,0,,23.03,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,1,13,4,55,1364273729.0,False,25,-0.08351437814166511,364
1698,2021-05-24 04:55:29,5,219,,,219,126077,2,3.5,0,2.83,0.0497,4.45,45.0,0,9340,1,0,2,0,1,0,,22.96,1,,,,,,,,,,,,,1.0,0.0,3.0,,,,,,,,,,1,1,13,4,55,1364273729.0,False,24,-1.9042578378115518,365
1699,2021-03-01 12:42:57,5,219,,,59,2805,3,4.5,0,1.1,0.0137,5.49,108.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-1.0033122102428225,366
1699,2021-03-01 12:42:57,5,219,,,59,5077,2,4.0,0,2.89,0.0574,4.62,50.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-0.59582192411898,367
1699,2021-03-01 12:42:57,5,219,,,59,5734,3,3.5,0,2.94,0.0342,5.12,82.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-1.435249025901342,368
1699,2021-03-01 12:42:57,5,219,,,59,9074,4,4.5,0,1.95,0.1523,5.93,215.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-0.29757623309384124,369
1699,2021-03-01 12:42:57,5,219,,,59,19615,2,4.5,0,2.89,0.0688,4.82,51.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-0.6194804508255143,370
1699,2021-03-01 12:42:57,5,219,,,59,20073,3,3.5,1,1.39,0.0418,5.81,253.0,0,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-1.8143575792819848,371
1699,2021-03-01 12:42:57,5,219,,,59,21223,4,4.0,1,1.39,0.0397,5.96,232.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-0.3038914239512079,372
1699,2021-03-01 12:42:57,5,219,,,59,30370,3,4.0,0,2.2,0.0152,5.6,66.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-0.08514476804007118,373
1699,2021-03-01 12:42:57,5,219,,,59,34639,3,4.5,0,2.08,0.0457,6.03,191.0,0,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-0.9004233333715196,374
1699,2021-03-01 12:42:57,5,219,,,59,40189,4,4.0,1,1.95,0.1219,5.86,212.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,12,42,1357044177.0,False,28,-0.6169251226614576,375
1699,2021-03-01 12:42:57,5,219,,,59,42120,3,4.0,0,2.56,0.0845,5.46,87.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,0.1206581512963573,376
1699,2021-03-01 12:42:57,5,219,,,59,43992,4,4.0,0,1.95,0.133,5.92,207.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,0.2157065079216702,377
1699,2021-03-01 12:42:57,5,219,,,59,51944,4,4.5,0,1.61,0.2789,6.18,387.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-1.240497767038923,378
1699,2021-03-01 12:42:57,5,219,,,59,52849,2,4.0,0,2.89,0.0666,4.8,50.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-1.2136223522700338,379
1699,2021-03-01 12:42:57,5,219,,,59,53635,3,4.0,0,2.71,0.0381,4.64,53.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-1.4131830435863924,380
1699,2021-03-01 12:42:57,5,219,,,59,55573,3,4.5,0,2.71,0.027,4.97,78.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-1.0565912230284995,381
1699,2021-03-01 12:42:57,5,219,,,59,62908,3,4.5,0,2.71,0.0167,4.97,61.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-1.137085919652929,382
1699,2021-03-01 12:42:57,5,219,,,59,84345,3,4.5,0,2.89,0.0683,5.0,84.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-0.6050926602161527,383
1699,2021-03-01 12:42:57,5,219,,,59,86775,4,4.0,0,1.61,0.2789,5.8,211.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,0.6177153310187984,384
1699,2021-03-01 12:42:57,5,219,,,59,96681,4,4.5,1,1.61,0.1401,5.44,105.0,1,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,0.573788697749719,385
1699,2021-03-01 12:42:57,5,219,,,59,98188,4,4.0,1,1.39,0.0552,5.99,461.0,0,1161,5,57,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,42,1357044177.0,False,28,-1.903569981930316,386
