TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,OWN_CAR_AGE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,FLAG_OWN_CAR_N,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_N,FLAG_OWN_REALTY_Y
0,1,157500.0,302341.5,24016.5,261000.0,0.010276,-13286,-2305,-6685.0,,3.0,2,2,0.0,0.0,1.0,0.0,0.0,3.0,0.0897,0.1127,0.9866,0.8164,0.027999999999999997,0.0406,0.0731,0.0898,1,0,1,0,1,0
0,0,157500.0,675000.0,33750.0,675000.0,0.030755,-9223,-802,-4067.0,,2.0,2,2,,,,,,,0.0515,0.0557,0.9851,0.7959999999999999,0.027000000000000003,0.0518,0.042,0.0618,0,1,1,0,1,0
0,1,360000.0,579195.0,27994.5,468000.0,0.018801,-13379,-5387,-6869.0,7.0,3.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0918,0.0,0.9836,,,0.0,,0.0788,1,0,0,1,0,1
0,0,162000.0,270000.0,13500.0,270000.0,0.035792000000000004,-22881,-3420,-1481.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,4.0,0.1732,0.0785,0.9940000000000001,,,0.2983,,0.1974,0,1,1,0,0,1
0,0,112500.0,535500.0,30028.5,535500.0,0.028663,-16759,-4560,-3079.0,,1.0,2,2,,,,,,,0.0845,0.0651,0.9757,0.6668,0.0506,0.0421,0.0605,0.0641,1,0,1,0,1,0
0,1,202500.0,260725.5,16789.5,198000.0,0.01885,-16282,-4375,-762.0,8.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0928,0.1,0.9801,0.728,0.0463,0.0437,0.0756,0.0903,1,0,0,1,0,1
0,0,117000.0,327024.0,12456.0,270000.0,0.00733,-22959,365243,-1730.0,13.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1,0,0,1,0,1
0,1,135000.0,518562.0,22099.5,463500.0,0.003813,-16142,-2832,-3440.0,,3.0,2,2,0.0,0.0,0.0,0.0,1.0,4.0,0.1144,0.0775,0.9826,,,0.063,,0.0654,1,0,1,0,0,1
0,0,247500.0,755190.0,36459.0,675000.0,0.008575,-16340,-8647,-4182.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0623,0.9737,,,0.0486,,,1,0,1,0,0,1
0,0,171000.0,539590.5,26374.5,445500.0,0.030755,-9203,-481,-1642.0,4.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,0,1,1,0
0,0,135000.0,182016.0,11772.0,144000.0,0.019101,-16522,-1451,-4101.0,,1.0,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0567,0.0331,0.9791,0.7144,0.0208,0.0256,0.0454,0.0434,1,0,1,0,1,0
0,0,157500.0,254412.0,9720.0,166500.0,0.010032,-16083,-2764,-7358.0,,2.0,2,2,0.0,0.0,0.0,0.0,1.0,4.0,0.0742,0.0457,0.9821,0.7552,0.0,0.0,0.0605,0.0783,1,0,1,0,0,1
0,0,202500.0,1107981.0,32526.0,967500.0,0.031329,-18413,-1895,-10826.0,15.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,,,,1,0,0,1,0,1
0,0,144000.0,180000.0,9000.0,180000.0,0.030755,-12157,-2995,-4055.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0,1,1,0,1,0
0,0,157500.0,675000.0,21906.0,675000.0,0.015221,-11944,-2899,-5812.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,1,0,1,0
0,2,157500.0,945000.0,39127.5,945000.0,0.018209,-14235,-5411,-2248.0,65.0,4.0,3,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0289,0.0698,0.9682,0.5648,0.0044,0.0437,0.0202,0.0264,1,0,0,1,1,0
0,0,180000.0,1755000.0,61132.5,1755000.0,0.014519999999999996,-16086,-1549,-3174.0,,2.0,2,2,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,1,0,1,0,0,1
0,0,180000.0,590337.0,27486.0,477000.0,0.0228,-12348,-1821,-1909.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.1515,0.0969,0.995,0.9252,0.0289,0.0184,0.1219,0.1517,1,0,1,0,1,0
0,0,225000.0,1515415.5,41800.5,1354500.0,0.003818,-14645,-4027,-7154.0,,2.0,2,2,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,1,0,1,0,0,1
1,0,292500.0,675000.0,36747.0,675000.0,0.035792000000000004,-16667,-200,-5239.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,1,0,0,1
0,0,90000.0,370629.0,13972.5,306000.0,0.007120000000000001,-16219,-2599,-9329.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,1,0,0,1
0,0,112500.0,547344.0,18216.0,472500.0,0.020246,-21061,365243,-5439.0,,1.0,3,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0907,0.0992,0.9771,0.6872,0.0,0.0456,0.0735,0.0854,1,0,1,0,0,1
0,0,130500.0,550489.5,19773.0,454500.0,0.018209,-19718,-5717,-8940.0,,1.0,3,3,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,1,0,1,0,0,1
0,1,450000.0,407434.5,43362.0,387000.0,0.0105,-16097,-2630,-110.0,3.0,3.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,0,1,1,0
0,0,175500.0,1293502.5,35568.0,1129500.0,0.01885,-21961,365243,-8887.0,9.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0.068,0.073,0.9876,0.83,0.0283,0.0366,0.0546,0.0714,1,0,0,1,0,1
0,3,58500.0,152820.0,15241.5,135000.0,0.025164,-14359,-1894,-2908.0,,5.0,2,2,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,1,0,1,0,0,1
0,0,180000.0,427500.0,46170.0,427500.0,0.026392,-15127,-1039,-4221.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0082,,0.9732,,,,,0.0084,1,0,1,0,0,1
0,0,117000.0,781920.0,26725.5,675000.0,0.02461,-11633,-2596,-5430.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1,0,1,0,1,0
0,2,180000.0,225000.0,11250.0,225000.0,0.032561,-14597,-1997,-8491.0,,4.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0557,,0.9752,,,0.0361,,0.0383,0,1,1,0,0,1
0,1,202500.0,1251072.0,45067.5,1080000.0,0.010147,-16296,-266,-164.0,,3.0,2,2,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,1,0,1,0,0,1
0,0,135000.0,1078200.0,31653.0,900000.0,0.010006,-17682,-4319,-2630.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0701,0.0533,0.996,0.9456,0.018000000000000002,0.0096,0.0555,0.07,1,0,1,0,0,1
0,1,112500.0,312682.5,33309.0,297000.0,0.010643,-14311,-334,-8401.0,,3.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,1,0,1,0
0,0,119250.0,679500.0,28917.0,679500.0,0.008865999999999999,-19286,-1485,-7887.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,1,0,0,1
0,0,202500.0,675000.0,53329.5,675000.0,0.031329,-11375,-2311,-180.0,4.0,2.0,2,2,0.0,0.0,0.0,1.0,0.0,4.0,0.5845,0.457,0.9945,0.9252,0.3468,0.2847,0.4287,0.7187,1,0,0,1,1,0
0,1,315000.0,1288350.0,37800.0,1125000.0,0.020713,-15581,-4940,-9520.0,,3.0,3,2,0.0,0.0,0.0,2.0,0.0,3.0,0.0907,0.1072,0.9811,0.7416,0.0189,0.2668,0.07400000000000001,0.0839,1,0,1,0,0,1
1,0,157500.0,245619.0,12667.5,166500.0,0.022625,-17538,-7676,-774.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,6.0,0.066,,0.9757,,,0.046,,0.0519,1,0,1,0,0,1
0,1,112500.0,135000.0,6750.0,135000.0,0.020246,-13558,-4758,-6426.0,,2.0,3,3,0.0,0.0,0.0,0.0,0.0,3.0,0.067,0.0806,0.9747,0.6532,0.0086,0.0547,0.0538,0.0332,0,1,1,0,0,1
0,0,103500.0,239850.0,23494.5,225000.0,0.018634,-24729,365243,-4047.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0612,0.9757,,,0.027000000000000003,,0.0304,1,0,1,0,0,1
0,0,58500.0,187704.0,10903.5,148500.0,0.018029,-20215,365243,-3508.0,,2.0,3,2,0.0,0.0,0.0,0.0,0.0,5.0,0.0619,0.0473,0.9771,0.6872,0.0228,0.0335,0.0504,0.0544,1,0,1,0,0,1
0,0,117000.0,269550.0,13095.0,225000.0,0.00702,-21861,365243,-830.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,1,0,0,1
0,1,225000.0,1325475.0,56290.5,1125000.0,0.002506,-15323,-5785,-5368.0,,3.0,2,2,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,1,0,1,0,1,0
0,0,135000.0,263844.0,14440.5,189000.0,0.020713,-16807,-1094,-8184.0,,1.0,3,2,,,,,,,0.0082,0.0,0.9727,0.626,0.0007,0.0115,0.0067,0.0054,1,0,1,0,0,1
0,0,162000.0,263686.5,24781.5,238500.0,0.022625,-13972,-4472,-464.0,3.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,3.0,0.3093,0.1973,0.9891,0.8504,0.0,0.4101,0.2522,0.3564,1,0,0,1,1,0
0,0,112500.0,544491.0,17563.5,454500.0,0.030755,-21819,-8355,-8440.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0412,0.0619,0.9762,0.6668,0.0535,0.031,0.0336,0.0372,1,0,1,0,0,1
1,0,111915.0,225000.0,21037.5,225000.0,0.018801,-7989,-150,-2570.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,1,0,1,0
0,0,225000.0,296280.0,15124.5,225000.0,0.020246,-17879,-940,-2294.0,15.0,1.0,3,3,0.0,0.0,0.0,1.0,1.0,6.0,0.1546,0.084,0.9776,0.6940000000000001,0.019,0.0149,0.1261,0.0568,1,0,0,1,1,0
0,2,157500.0,315000.0,15750.0,315000.0,0.020246,-12805,-5258,-3262.0,,4.0,3,3,0.0,0.0,0.0,0.0,1.0,2.0,0.0784,0.0806,0.9742,0.6464,0.008,0.0438,0.0614,0.0592,0,1,1,0,0,1
0,0,90000.0,336150.0,9373.5,202500.0,0.030755,-10887,-341,-5333.0,8.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,1,0,0,1,0,1
0,0,164250.0,755190.0,32125.5,675000.0,0.018029,-11568,-2331,-1082.0,8.0,2.0,3,3,0.0,0.0,0.0,0.0,1.0,4.0,,,0.9811,,,,,,1,0,0,1,0,1
0,2,157500.0,497520.0,28692.0,450000.0,0.003813,-12019,-1148,-682.0,,4.0,2,2,,,,,,,0.0763,0.040999999999999995,0.9796,,,,,0.0558,1,0,1,0,1,0
0,1,135000.0,531000.0,32616.0,531000.0,0.028663,-13116,-1786,-7237.0,1.0,3.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0722,0.002,0.9781,0.7008,0.0078,0.0701,0.0588,0.0677,1,0,0,1,0,1
0,0,112500.0,269550.0,18891.0,225000.0,0.022625,-20858,-472,-8167.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0825,0.0756,0.9896,0.8572,0.013999999999999999,0.0131,0.0672,0.049,1,0,1,0,0,1
0,0,216000.0,450000.0,27193.5,450000.0,0.026392,-16891,-2730,-7519.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,3.0,0.1959,0.1741,0.9841,,,,,0.1762,1,0,1,0,1,0
0,1,180000.0,675000.0,36747.0,675000.0,0.035792000000000004,-12147,-2178,-6189.0,,2.0,2,2,0.0,0.0,0.0,0.0,3.0,6.0,,,,,,,,,1,0,1,0,0,1
0,0,67500.0,127350.0,6597.0,112500.0,0.019101,-22994,365243,-9705.0,,1.0,2,2,0.0,0.0,0.0,0.0,1.0,5.0,,,,,,,,,1,0,1,0,1,0
0,0,54000.0,119925.0,11097.0,112500.0,0.010276,-25104,365243,-4182.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,1,0,1,0
0,1,81000.0,532494.0,30699.0,454500.0,0.009334,-19525,365243,-5077.0,,3.0,2,2,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,1,0,1,0,0,1
0,0,63000.0,808650.0,26217.0,675000.0,0.018209,-18302,-1373,-10539.0,,2.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1392,0.1753,0.9856,0.8028,0.2698,0.0957,0.1135,0.1203,1,0,1,0,0,1
0,1,157500.0,318528.0,25294.5,252000.0,0.0228,-12027,-1720,-3867.0,12.0,3.0,2,2,,,,,,,,,,,,,,,1,0,0,1,1,0
0,0,157500.0,700830.0,22738.5,585000.0,0.01885,-16518,-3592,-3627.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1,0,1,0,0,1
0,1,180000.0,888840.0,29016.0,675000.0,0.007114,-12648,-2802,-2109.0,,3.0,2,2,0.0,0.0,0.0,0.0,3.0,2.0,0.0351,0.0547,0.9886,0.8436,0.0099,,0.0286,0.0451,1,0,1,0,1,0
1,3,180000.0,540000.0,27000.0,540000.0,0.02461,-15326,-1038,-782.0,,5.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,0,1,1,0,0,1
0,1,202500.0,771493.5,25627.5,666000.0,0.005313,-16475,-17,-1225.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.1763,0.0933,0.998,,,0.064,,0.0866,1,0,1,0,0,1
0,3,225000.0,746280.0,49873.5,675000.0,0.006233,-14033,-328,-544.0,,5.0,2,2,0.0,0.0,0.0,0.0,0.0,6.0,0.0742,,0.9846,,,,,0.0757,1,0,1,0,1,0
0,2,49500.0,278460.0,19930.5,225000.0,0.031329,-13873,-1282,-632.0,,4.0,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0619,0.053,0.9771,0.6872,0.0078,0.0115,,0.054000000000000006,1,0,1,0,1,0
1,1,202500.0,436032.0,28516.5,360000.0,0.032561,-10127,-111,-1724.0,,3.0,1,1,,,,,,,,,,,,,,,1,0,1,0,0,1
0,0,90000.0,227520.0,8172.0,180000.0,0.025164,-21703,365243,-9849.0,11.0,2.0,2,2,0.0,0.0,0.0,5.0,0.0,5.0,0.033,0.0146,0.9692,0.5784,0.0408,0.0145,0.021,0.038,1,0,0,1,1,0
0,0,90000.0,67500.0,6705.0,67500.0,0.018209,-19785,-9919,-9342.0,,2.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1969,0.14300000000000002,0.9876,,,0.051,,0.1281,1,0,1,0,1,0
0,0,180000.0,254700.0,25321.5,225000.0,0.00496,-13620,-1403,-5451.0,,1.0,2,2,0.0,0.0,0.0,0.0,2.0,1.0,0.0082,,0.9518,,,,,,1,0,1,0,1,0
0,0,337500.0,876078.0,49050.0,765000.0,0.072508,-13210,-225,-7318.0,3.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,2.0,,,0.9876,,,,,0.2256,1,0,0,1,0,1
0,1,315000.0,2250000.0,83515.5,2250000.0,0.032561,-11177,-1514,-64.0,,3.0,1,1,0.0,0.0,0.0,0.0,0.0,3.0,0.4753,0.0694,0.995,,,0.1213,,0.6651,1,0,1,0,0,1
0,0,225000.0,1040985.0,30568.5,909000.0,0.003818,-14823,-185,-1147.0,,1.0,2,2,0.0,0.0,0.0,0.0,2.0,1.0,0.0907,0.1012,0.9816,0.7484,,,0.07400000000000001,0.0854,1,0,1,0,0,1
0,0,225000.0,684054.0,77494.5,630000.0,0.006629,-23656,-11883,-7125.0,,1.0,2,2,0.0,0.0,0.0,0.0,1.0,4.0,0.2598,0.1158,0.9791,0.7144,,0.0218,0.1765,0.0935,1,0,1,0,0,1
0,2,225000.0,1256400.0,36864.0,900000.0,0.019689,-14091,-5664,-8127.0,7.0,4.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0742,0.0564,0.9826,0.762,0.0044,0.0403,0.0605,0.0762,1,0,0,1,0,1
0,2,157500.0,720000.0,28552.5,720000.0,0.030755,-14144,-4516,-1516.0,7.0,4.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,1,0,0,1,1,0
0,2,112500.0,270000.0,13500.0,270000.0,0.009657,-13584,-680,-350.0,,4.0,2,2,,,,,,,0.1148,0.084,0.9945,0.9252,0.0034,0.0393,0.0936,0.1036,0,1,1,0,1,0
0,0,292500.0,1024740.0,55719.0,900000.0,0.006207,-10010,-240,-4629.0,,1.0,2,2,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1,0,1,0,1,0
0,1,121500.0,1102500.0,32364.0,1102500.0,0.009657,-13957,-410,-5038.0,,3.0,2,2,0.0,0.0,0.0,1.0,0.0,4.0,0.0649,0.0935,0.9806,0.7348,,0.0805,0.0471,0.0542,1,0,1,0,1,0
0,0,157500.0,544491.0,16047.0,454500.0,0.010147,-17947,-5025,-11812.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,1,0,1,0,0,1
0,0,135000.0,405000.0,20250.0,405000.0,0.008473999999999999,-19070,-837,-6789.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,0,1,1,0,1,0
0,1,108000.0,912240.0,30276.0,787500.0,0.018634,-17850,-2899,-2880.0,9.0,3.0,2,2,0.0,1.0,0.0,0.0,0.0,2.0,0.0701,0.1336,0.9816,,,0.051,0.1009,0.0736,1,0,0,1,0,1
0,0,216000.0,679671.0,28926.0,607500.0,0.010966,-18341,-701,-9730.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,8.0,0.1031,0.0838,0.9826,0.762,0.009000000000000001,0.0,0.0841,0.0943,1,0,1,0,0,1
0,0,67500.0,180000.0,9000.0,180000.0,0.003069,-16614,-551,-6098.0,,1.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0649,0.0787,0.9752,,,0.0405,,0.0337,0,1,1,0,1,0
0,0,135000.0,364896.0,19926.0,315000.0,0.016612000000000002,-15887,-468,-4604.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0.066,0.0891,0.9762,0.6736,0.0079,0.012,0.0538,0.0499,1,0,1,0,0,1
0,0,112500.0,312768.0,20353.5,270000.0,0.028663,-23187,-1896,-5213.0,21.0,2.0,2,2,,,,,,,,,,,,,,,1,0,0,1,0,1
0,2,144000.0,1288350.0,37800.0,1125000.0,0.010966,-13803,-281,-640.0,,4.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0186,,0.9995,0.9932,,0.0067,0.0151,0.0192,1,0,1,0,1,0
0,2,135000.0,781920.0,50148.0,675000.0,0.035792000000000004,-12994,-1330,-2588.0,21.0,4.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,0,1,0,1
0,1,225000.0,1483231.5,51687.0,1354500.0,0.010147,-20191,-1699,-6040.0,,3.0,2,2,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,1,0,1,0,0,1
0,2,135000.0,590337.0,28530.0,477000.0,0.018029,-11978,-3947,-6005.0,,4.0,3,2,0.0,0.0,0.0,0.0,0.0,4.0,0.083,0.055999999999999994,0.9816,0.8232,0.0681,0.1387,0.1278,0.0967,1,0,1,0,0,1
0,0,90000.0,101880.0,10827.0,90000.0,0.005144,-20945,-7359,-7395.0,11.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,0,1,0,1
0,0,112500.0,161730.0,13833.0,135000.0,0.028663,-9720,-573,-689.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,1,0,1,0,0,1
0,1,247500.0,447768.0,35505.0,405000.0,0.010006,-17103,-5021,-221.0,,3.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0866,0.1252,0.9876,,,0.0551,,0.0905,1,0,1,0,1,0
1,0,135000.0,495216.0,26995.5,427500.0,0.008019,-12824,-154,-6764.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0577,0.0854,0.9826,0.762,0.015,0.053,0.0454,0.0544,1,0,1,0,0,1
0,0,225000.0,402939.0,19381.5,306000.0,0.010147,-19914,-3408,-7647.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,1,0,1,0,0,1
0,0,90000.0,808650.0,23643.0,675000.0,0.007305,-22389,365243,-12314.0,,2.0,3,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0082,,0.9414,,,,,0.006999999999999999,1,0,1,0,0,1
0,2,67500.0,76410.0,4513.5,67500.0,0.0105,-15293,-5317,-4699.0,,4.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.034,,0.9816,,,,,0.0269,1,0,1,0,0,1
0,1,72000.0,90000.0,6529.5,90000.0,0.010966,-11259,-164,-808.0,17.0,3.0,2,2,0.0,0.0,0.0,0.0,1.0,5.0,,,,,,,,,1,0,0,1,1,0
0,0,202500.0,270000.0,14134.5,270000.0,0.025164,-19530,-1940,-7092.0,12.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,0,1,0,1
0,0,225000.0,490495.5,50391.0,454500.0,0.006629,-17715,-1256,-5284.0,,2.0,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.23199999999999998,0.2113,0.9886,0.8436,0.064,0.142,0.1858,0.2913,1,0,1,0,0,1
0,0,292500.0,1078200.0,34911.0,900000.0,0.04622,-21646,-2127,-381.0,2.0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0722,0.0575,,0.8708,0.0137,,,,1,0,0,1,0,1
0,0,315000.0,824544.0,52825.5,720000.0,0.04622,-15377,-4398,-34.0,3.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,1,0,0,1,0,1
0,0,90000.0,312768.0,16119.0,270000.0,0.018634,-23090,365243,-7062.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,1,0,1,0,0,1
0,0,135000.0,81000.0,9135.0,81000.0,0.025164,-16273,-1605,-939.0,,2.0,2,2,,,,,,,0.1247,0.0563,0.9732,0.6328,0.1041,0.0,0.0925,0.1388,1,0,1,0,0,1
0,0,180000.0,427500.0,21955.5,427500.0,0.018209,-20672,365243,-3315.0,25.0,2.0,3,3,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,1,0,0,1,0,1
0,0,180000.0,180000.0,20488.5,180000.0,0.011657,-10038,-1746,-4742.0,,1.0,1,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0619,0.076,0.9876,0.83,0.0575,0.0559,0.0504,0.0703,1,0,1,0,0,1
0,0,90000.0,522000.0,22243.5,522000.0,0.026392,-14974,-2389,-7478.0,,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0278,,0.9896,,,,,0.0254,1,0,1,0,0,1
0,0,315000.0,1575000.0,41548.5,1575000.0,0.008625,-13640,-3339,-3522.0,2.0,2.0,2,2,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,1,0,0,1,0,1
0,0,108000.0,585000.0,32665.5,585000.0,0.009549,-23456,365243,-2267.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,,0.993,,,0.0659,,0.0651,1,0,1,0,0,1
0,0,121500.0,1215000.0,48186.0,1215000.0,0.018209,-23037,365243,-2017.0,,2.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0,1,0,0,1
0,0,112500.0,723996.0,34960.5,585000.0,0.019689,-8302,-278,-1219.0,,1.0,2,2,0.0,0.0,0.0,0.0,0.0,2.0,0.032,0.0229,0.9742,0.6464,0.0037,0.0448,0.0252,0.0204,1,0,1,0,0,1
0,0,157500.0,1256400.0,36864.0,900000.0,0.032561,-18810,-995,-9761.0,,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0619,0.0612,0.9737,,,0.0739,,0.0547,1,0,1,0,1,0
0,0,225000.0,675000.0,17937.0,675000.0,0.026392,-13685,-3281,-7727.0,,2.0,2,2,0.0,0.0,0.0,0.0,1.0,3.0,0.1856,,0.9821,,,,,0.1909,1,0,1,0,0,1
0,0,85500.0,225000.0,18040.5,225000.0,0.014464,-10571,-1028,-643.0,,2.0,2,2,0.0,0.0,0.0,0.0,2.0,3.0,,,,,,,,,1,0,1,0,1,0
0,0,180000.0,427450.5,23319.0,369000.0,0.010276,-11180,-1313,-4774.0,,2.0,2,2,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,1,0,1,0,0,1
0,0,90000.0,337500.0,16875.0,337500.0,0.032561,-21497,365243,-14502.0,,2.0,1,1,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,0,1,1,0,0,1
0,1,135000.0,180000.0,9000.0,180000.0,0.010006,-9135,-460,-1219.0,,3.0,2,1,0.0,0.0,0.0,0.0,1.0,2.0,0.1103,0.064,0.9841,0.7824,0.0308,0.0148,0.0765,0.0635,0,1,1,0,0,1
1,0,157500.0,1710000.0,66262.5,1710000.0,0.004849,-23127,-9274,-817.0,,2.0,2,2,,,,,,,0.033,,0.9757,,,,,,1,0,1,0,0,1
0,0,308250.0,1305000.0,38281.5,1305000.0,0.026392,-15612,-1106,-8060.0,6.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,3.0,0.1979,0.1629,0.9851,,,,,0.2063,1,0,0,1,0,1
0,0,108000.0,646920.0,18670.5,540000.0,0.019101,-23650,365243,-11380.0,64.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,1,0,0,1,0,1
0,0,135000.0,497520.0,39438.0,450000.0,0.025164,-12246,-1787,-1002.0,22.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0825,0.0796,0.9747,0.6532,0.0496,0.0741,0.0672,0.068,1,0,0,1,0,1
0,0,67500.0,364896.0,16200.0,315000.0,0.006008,-21812,365243,-12539.0,13.0,2.0,2,2,,,,,,,,,0.9866,,,,,0.0255,1,0,0,1,1,0
0,0,180000.0,254700.0,16407.0,225000.0,0.072508,-23946,365243,-6935.0,,1.0,1,1,0.0,0.0,0.0,0.0,1.0,5.0,0.3041,0.1854,0.9791,0.7144,0.0,0.0,0.2412,0.281,1,0,1,0,0,1
